348,Benjamin,Luana,M,04/07/1988,benjamin.luana@futurewebmakers.org,27/09/2020,25/11/2022,Esp. em Robótica,273336.00,Nova York,Estados Unidos
349,Samuel,Gustavo,M,22/12/1983,samuel.gustavo@wisedigitallab.org,03/05/2013,03/06/2022,Esp. em Engenharia de Software,120084.00,Osaka,Japão
350,Christopher,Alice,M,20/01/1977,christopher.alice@webgeniuspro.org,25/09/2016,24/03/2022,Eng. Civil,136164.00,Oslo,Noruega
351,Ethan,Lucas,M,25/02/1987,ethan.lucas@securewebtrends.org,17/05/2019,07/05/2022,Eng. Mecânico,282024.00,Paris,França
352,Andrew,Sofia,M,30/10/1994,andrew.sofia@proactivetechsolutions.org,11/03/2011,03/03/2022,Eng. Elétrico,138108.00,Pequim,China
353,Joshua,Rafael,M,23/05/1986,joshua.rafael@digitalstrategygenius.org,14/08/2018,01/08/2022,Eng. de Produção,255840.00,Phoenix,Estados Unidos
354,Benjamin,Laura,M,10/09/1963,benjamin.laura@webmasteryzone.org,15/06/2022,04/12/2022,Eng. Químico,207516.00,Portland,Estados Unidos
355,Jacob,Mateus,M,28/01/1991,jacob.mateus@cloudtechinnovators.org,28/09/2011,31/12/2022,Eng. de Controle e Automação,275592.00,Porto,Portugal
356,Nicholas,Alice,M,02/05/1971,nicholas.alice@proactivewebsolutions.org,20/10/2018,09/10/2022,Eng. de Processos,154836.00,Praga,República Tcheca
357,Matthew,Felipe,M,23/06/1964,matthew.felipe@wisedigitalstrategies.org,02/09/2017,12/12/2022,Eng. de Segurança do Trabalho,261888.00,Pune,Índia
358,Liam,Luana,M,24/06/1984,liam.luana@webgeniuszone.org,21/07/2016,18/02/2022,Eng. de Telecomunicações,123540.00,Recife,Brasil
359,Laura,Gustavo,F,26/06/1990,laura.gustavo@techtrendmakers.org,09/08/2017,20/03/2022,Eng. de Energia,178224.00,Rio de Janeiro,Brasil
360,Carla,Alice,F,14/03/1981,carla.alice@freshonlinedomains.org,11/12/2016,19/02/2023,Eng. de Manufatura,121692.00,Roterdam,Países Baixos
361,Bruna,Lucas,F,18/03/1974,bruna.lucas@digitalstrategylab.org,19/03/2017,17/03/2022,Eng. de Qualidade,124476.00,Salt Lake City,Estados Unidos
362,Natália,Sofia,F,03/06/1991,natália.sofia@webwizardryexperts.org,11/05/2013,21/06/2022,Eng. de Projeto,242004.00,San Diego,Estados Unidos
363,Alice,Rafael,F,01/06/1976,alice.rafael@websavvygurus.org,02/08/2012,30/05/2022,Eng. de Materiais,127296.00,San Francisco,Estados Unidos
364,Mirella,Laura,F,02/03/1974,mirella.laura@wisewebmasters.org,08/08/2022,05/04/2022,Eng. de Automação Industrial,203952.00,San Jose,Estados Unidos
365,Vanessa,Mateus,F,26/04/1967,vanessa.mateus@prowebsolutionslab.org,19/05/2014,14/12/2022,Eng. de Pesquisa e Desenvolvimento,193236.00,São Paulo,Brasil
366,Paula,Rodrigues,F,29/07/1975,paula.rodrigues@techdomainexperts.org,11/06/2022,30/01/2023,Eng. de Sistemas,138156.00,São José dos Campos,Brasil
367,Flávia,Ferreira,F,23/11/1965,flávia.ferreira@webgurupro.org,01/02/2013,01/12/2022,Eng. de Meio Ambiente,284568.00,Seattle,Estados Unidos
368,Lucas,Silva,M,06/06/1991,lucas.silva@digitalinnovationlab.org,21/09/2016,13/02/2023,Eng. de Computação,147876.00,Seul,Coreia do Sul
369,Jorge,Reed,M,16/04/1987,jorge.reed@techsavvydomains.org,17/01/2017,07/05/2022,Eng. de Controle de Qualidade,262932.00,Sevilha,Espanha
370,Renan,Butler,M,27/03/1966,renan.butler@proactivedomainmakers.org,06/03/2016,11/01/2023,Eng. de Qualidade,273480.00,Shenzhen,China
371,Maria,Silva,F,08/01/1985,maria.silva@digitalwebsavvy.org,09/06/2020,16/05/2022,Eng. de Projeto,214908.00,Silicon Valley,Estados Unidos
372,Ana,Santos,F,15/04/1964,ana.santos@webgeniuslab.org,19/02/2023,09/05/2022,Eng. de Materiais,143028.00,Singapura,Singapura
373,Beatriz,Silva,F,29/11/1976,beatriz.silva@techstrategymakers.org,27/06/2010,09/02/2023,Eng. de Automação Industrial,261732.00,Songdo,Coreia do Sul
374,Juliana,Santos,F,30/05/1963,juliana.santos@webmasterygurus.org,23/04/2020,20/05/2022,Eng. de Pesquisa e Desenvolvimento,221184.00,Sydney,Austrália
375,Camila,Santos,F,08/06/1961,camila.santos@securedigitaldomains.org,21/08/2010,09/09/2022,Eng. de Sistemas,162408.00,Tel Aviv,Israel
376,Amanda,Oliveira,F,08/09/1983,amanda.oliveira@wisetechsolutions.org,07/05/2012,13/11/2022,Eng. de Meio Ambiente,175932.00,Tóquio,Japão
377,Fernanda,Souza,F,07/04/1965,fernanda.souza@prowebmasterylab.org,19/05/2016,19/01/2022,Eng. de Computação,279444.00,Toronto,Canadá
378,Gabriela,Rodrigues,F,28/01/1974,gabriela.rodrigues@digitaldomaingurus.org,19/07/2018,15/01/2023,Eng. de Controle de Qualidade,203424.00,Toulouse,França
379,Isabella,Almeida,F,20/11/1975,isabella.almeida@webproinnovators.org,09/05/2016,07/05/2022,Desenvolvedor de Software,181524.00,Valencia,Espanha
380,Luana,Costa,F,01/02/1971,luana.costa@techinnovationlab.org,26/07/2022,17/12/2022,Eng. de Software,215496.00,Vancouver,Canadá
381,Letícia,Pereira,F,10/04/1976,letícia.pereira@futurewebmakers.org,08/01/2014,23/09/2022,Analista de Sistemas,208080.00,Varsóvia,Polônia
382,Sophia,Santos,F,24/03/1968,sophia.santos@techdomain.com,04/03/2021,25/02/2023,Arquiteto de Soluções,291132.00,Veneza,Itália
383,Laura,Fernandes,F,12/08/1987,laura.fernandes@brightwebsolutions.net,18/07/2011,13/12/2022,Administrador de Banco de Dados,194820.00,Viena,Áustria
384,Carla,Garcia,F,06/01/1978,carla.garcia@freshonline.com,04/12/2017,26/09/2022,Esp. em Segurança da Informação,214008.00,WashingtonDC,Estados Unidos
385,Bruna,Ribeiro,F,25/05/1975,bruna.ribeiro@proactiveweb.com,04/06/2022,27/10/2022,Gerente de Projeto de TI,173736.00,Wellington,Nova Zelândia
386,Natalia,Nunes,F,25/12/1974,natália.nunes@wisedigitalsolutions.com,28/07/2014,12/05/2022,Analista de Redes,156276.00,Xangai,China
387,Alice,Carvalho,F,02/02/1967,alice.carvalho@creativetechhub.com,22/04/2022,07/02/2022,Cientista de Dados,268176.00,Zurique,Suíça
388,Mirella,Lima,F,18/05/1978,mirella.lima@secureonlinesolutions.net,20/08/2020,01/04/2022,Esp. em Cloud Computing,281352.00,Bangalore,Índia
389,Vanessa,Araújo,F,24/11/1976,vanessa.araújo@cloudtechmasters.com,14/03/2022,24/09/2022,Analista de Sistemas,275220.00,Barcelona,Espanha
390,Paula,Rodrigues,F,28/01/1988,paula.rodrigues@webproexperts.com,30/05/2019,27/04/2022,Arquiteto de Soluções,130188.00,Berlim,Alemanha
391,Flavia,Ferreira,F,19/05/1994,flávia.ferreira@digitaldomainmakers.com,29/09/2013,29/01/2023,Administrador de Banco de Dados,188628.00,Bilbau,Espanha
392,Raquel,Cardoso,F,26/10/1990,raquel.cardoso@innovatewebtech.com,10/12/2018,28/02/2022,Esp. em Segurança da Informação,206640.00,Boston,Estados Unidos
393,Carol,Rodrigues,F,02/04/1969,carol.rodrigues@techgurusonline.com,26/06/2010,28/11/2022,Gerente de Projeto de TI,156156.00,Bratislava,Eslováquia
394,Giselle,Felipe,F,07/12/1962,giselle.felipe@websavvysolutions.net,14/10/2021,09/09/2022,Gerente de Infraestrutura de TI,169980.00,Brisbane,Austrália
395,Jessica,Luana,F,04/11/1983,jéssica.luana@futurewebtrends.com,16/08/2019,23/08/2022,Esp. em Bancos de Dados,296232.00,Austin,Estados Unidos
396,Marcela,Samuel,F,23/12/1963,marcela.samuel@digitalstrategylab.com,21/12/2014,30/03/2022,Esp. em Web Design,237792.00,Bangalore,Índia
397,Priscila,Giovanna,F,16/06/1963,priscila.giovanna@webwizardsonline.com,09/08/2018,12/01/2022,Analista de Segurança da Informação,223188.00,Barcelona,Espanha
398,Renata,Daniel,F,23/08/1995,renata.daniel@techtrendmakers.com,18/06/2022,04/01/2023,Esp. em Suporte Técnico,251856.00,Berlim,Alemanha
399,Vivian,Fernanda,F,25/04/1975,vívian.fernanda@digitaldomainexperts.net,10/06/2020,13/08/2022,Desenvolvedor Front-end,272184.00,Bilbau,Espanha
400,Patricia,Gustavo,F,18/08/1965,patrícia.gustavo@webmasterysolutions.com,04/05/2018,29/07/2022,Desenvolvedor Back-end,264192.00,Boston,Estados Unidos
401,Giovanna,Letícia,F,21/04/1964,giovanna.letícia@prowebsolutions.net,03/04/2014,18/05/2022,Desenvolvedor Full Stack,273912.00,Bratislava,Eslováquia
402,Larissa,Lucas,F,06/04/1972,larissa.lucas@digitaldomainmasters.com,06/09/2019,24/11/2022,Esp. em Internet das Coisas (IoT),200508.00,Brisbane,Austrália
403,Thais,Carolina,F,16/02/1992,thais.carolina@webprogurus.net,11/03/2020,23/11/2022,Eng. de Dados,224304.00,Budapeste,Hungria
404,Kelly,Eduardo,F,18/01/1969,kelly.eduardo@creativetechhub.com,26/03/2023,09/03/2023,Esp. em DevOps,237816.00,Cambridge,Reino Unido
405,Valentina,Bruna,F,12/04/1964,valentina.bruna@futurewebtrends.net,30/01/2014,28/08/2022,Esp. em Big Data,249840.00,Campinas,Brasil
406,Marta,Matheus,F,29/09/1994,marta.matheus@techsolutionslab.com,19/02/2023,14/01/2022,Arquiteto de Software,160344.00,Chennai,Índia
407,Mariana,Julina,F,22/08/1969,mariana.julia@webmasteryexperts.com,05/12/2012,17/01/2023,Esp. em Realidade Virtual/Realidade Aumentada,264024.00,Chicago,Estados Unidos
408,Andreia,Alex,F,27/11/1982,andréia.alex@innovatewebtech.net,25/08/2021,19/02/2023,Analista de Negócios de TI,227304.00,Mannheim,Alemanha
409,Claudia,Patricia,F,19/05/1962,cláudia.patricia@secureonlinedomains.com,02/11/2011,18/01/2022,Esp. em Automação de Testes,136848.00,Amsterdam,Países Baixos
410,Julia,Thiago,F,03/01/1976,júlia.thiago@cloudtechmakers.net,11/11/2012,23/08/2022,Esp. em Machine Learning,179388.00,Atlanta,Estados Unidos
411,Rosa,Amanda,F,29/09/1983,rosa.amanda@proactivewebsolutions.com,07/06/2019,21/04/2022,Esp. em Blockchain,229872.00,Austin,Estados Unidos
412,Fabiana,Gabriel,F,10/04/1968,fabiana.gabriel@wisedigitalstrategies.com,25/11/2021,07/05/2022,Esp. em Cibersegurança,216132.00,Bangalore,Índia
413,Luciana,Isabella,F,25/03/1989,luciana.isabella@webgeniuszone.net,02/08/2019,27/07/2022,Esp. em Gerenciamento de Projetos de TI,246600.00,Barcelona,Espanha
414,Lívia,Rafael,F,27/12/1976,lívia.rafael@techtrendmakers.com,11/01/2019,09/08/2022,Analista de Qualidade de Software,156936.00,Berlim,Alemanha
415,Débora,Laura,F,05/01/1978,débora.laura@freshonlinedomains.com,23/09/2014,21/03/2022,Gerente de Operações de TI,180804.00,Bilbau,Espanha
416,Bianca,Mateus,F,11/10/1962,bianca.mateus@digitalstrategylab.net,01/06/2012,16/10/2022,Esp. em Computação em Nuvem Híbrida,183288.00,Boston,Estados Unidos
417,Tainah,Sophia,F,30/06/1971,tainah.sophia@webwizardryexperts.com,22/06/2015,25/08/2022,Esp. em Redes de Computadores,282108.00,Bratislava,Eslováquia
418,Adriana,Felipe,F,24/04/1971,adriana.felipe@websavvygurus.net,03/10/2011,27/06/2022,Esp. em Virtualização de Servidores,199608.00,Brisbane,Austrália
419,Natalia,Luana,F,29/12/1994,natalia.luana@wisewebmasters.com,09/06/2017,26/12/2022,Analista de Dados,282300.00,Budapeste,Hungria
420,Daniela,Gustavo,F,30/05/1968,daniela.gustavo@prowebsolutionslab.com,12/12/2021,08/03/2022,Esp. em Inteligência de Negócios (BI),210744.00,Cambridge,Reino Unido
421,Andreria,Alice,F,15/11/1993,andreia.alice@techdomainexperts.net,15/08/2010,28/02/2022,Esp. em Experiência do Usuário (UX),239256.00,Campinas,Brasil
422,Cláudia,Lucas,F,05/04/1973,cláudia.lucas@webgurupro.net,23/11/2012,18/02/2023,Esp. em Interface do Usuário (UI),153948.00,Chennai,Índia
423,Julia,Sofia,F,10/11/1965,julia.sofia@digitalinnovationlab.com,16/07/2011,30/01/2022,Esp. em Tecnologias Mobile,219492.00,Chicago,Estados Unidos
424,Bianca,Rafael,F,20/06/1963,bianca.rafael@techsavvydomains.net,31/05/2021,03/12/2022,Desenvolvedor de Aplicativos Móveis,180648.00,Coimbra,Portugal
425,Tainá,Laura,F,08/04/1993,tainá.laura@webmasterylab.com,14/02/2011,26/08/2022,Esp. em Sistemas de Informação Geográfica (GIS),262716.00,Copenhagen,Dinamarca
426,Liam,Mateus,M,12/01/1994,liam.mateus@creativewebtech.net,14/07/2021,07/11/2022,Esp. em Automação de Processos,285312.00,Copenhague,Dinamarca
427,Noah,Alice,M,30/12/1988,noah.alice@futuredigitaltrends.com,03/09/2019,26/05/2022,Esp. em Robótica,222912.00,Cracóvia,Polônia
428,Ethan,Brown,M,31/08/1965,ethan.brown@securewebsolutions.net,11/03/2012,23/06/2022,Esp. em Engenharia de Software,163380.00,Curitiba,Brasil
429,Oliver,Taylor,M,16/12/1965,oliver.taylor@cloudtechgenius.com,31/01/2015,15/05/2022,Eng. Civil,208176.00,Dallas,Estados Unidos
430,Elijah,Anderson,M,03/02/1988,elijah.anderson@webpromastery.net,16/05/2012,29/10/2022,Eng. Mecânico,140184.00,Denver,Estados Unidos
431,Benjamin,Clark,M,15/06/1995,benjamin.clark@innovatedigitaltech.com,20/02/2021,10/05/2022,Eng. Elétrico,137748.00,Dresden,Alemanha
432,William,Rodriguez,M,06/05/1964,william.rodriguez@wisewebtrends.net,26/08/2014,19/07/2022,Eng. de Produção,264096.00,Dublin,Irlanda
433,James,Martinez,M,17/01/1971,james.martinez@proactivedomainmakers.com,05/04/2010,14/05/2022,Eng. Químico,236484.00,Eindhoven,Países Baixos
434,Samuel,Pereira,M,05/09/1974,samuel.pereira@digitalwebsavvy.com,20/01/2010,15/08/2022,Eng. de Controle e Automação,298500.00,Estocolmo,Suécia
435,Daniel,Fernandes,M,23/02/1977,daniel.fernandes@webgeniuslab.net,09/03/2017,10/12/2022,Eng. de Processos,249864.00,Florianópolis,Brasil
436,Henry,Costa,M,09/05/1986,henry.costa@techstrategymakers.com,16/12/2012,11/05/2022,Eng. de Segurança do Trabalho,290880.00,Fujisawa,Japão
437,Jackson,Almeida,M,28/11/1964,jackson.almeida@webmasterygurus.com,18/02/2023,15/12/2022,Eng. de Telecomunicações,238344.00,Genebra,Suíça
438,Sebastian,Gonçalves,M,09/11/1963,sebastian.gonçalves@securedigitaldomains.net,18/02/2021,22/03/2022,Eng. de Energia,282600.00,Grenoble,França
439,David,Carvalho,M,18/11/1972,david.carvalho@wisetechsolutions.com,09/03/2017,06/11/2022,Eng. de Manufatura,297132.00,Haifa,Israel
440,Lucas,Gomes,M,07/03/1962,lucas.gomes@prowebmasterylab.net,22/03/2019,31/08/2022,Eng. de Qualidade,208908.00,Hamburgo,Alemanha
441,Caleb,Ribeiro,M,01/10/1964,caleb.ribeiro@digitaldomaingurus.com,09/09/2020,18/10/2022,Eng. de Projeto,252288.00,Helsinque,Finlândia
442,Alexander,Martins,M,29/07/1981,alexander.martins@webproinnovators.net,11/02/2022,10/01/2023,Eng. de Materiais,180552.00,Hong Kong,China
443,Joseph,Nunes,M,23/05/1995,joseph.nunes@techinnovationlab.com,16/04/2022,20/09/2022,Eng. de Automação Industrial,252480.00,Houston,Estados Unidos
444,Benjamin,Barbosa,M,26/05/1975,benjamin.barbosa@futurewebmakers.net,05/01/2022,31/08/2022,Eng. de Pesquisa e Desenvolvimento,143352.00,Hyderabad,Índia
445,Samuel,Andrade,M,16/10/1960,samuel.andrade@wisedigitallab.com,05/05/2020,14/12/2022,Eng. de Sistemas,215952.00,Jerusalém,Israel
446,Christopher,Cardoso,M,10/10/1974,christopher.cardoso@webgeniuspro.net,22/06/2013,10/11/2022,Eng. de Meio Ambiente,164136.00,Lisboa,Portugal
447,Ethan,Menezes,M,22/05/1985,ethan.menezes@securewebtrends.com,21/03/2018,12/02/2022,Eng. de Computação,284280.00,Londres,Reino Unido
448,Andrew,Ferreira,M,01/02/1994,andrew.ferreira@proactivetechsolutions.net,14/09/2016,10/01/2023,Eng. de Controle de Qualidade,173388.00,Los Angeles,Estados Unidos
449,Joshua,Castro,M,17/12/1983,joshua.castro@digitalstrategygenius.com,30/11/2020,23/04/2022,Desenvolvedor de Software,123552.00,Lyon,França
450,Benjamin,Rocha,M,06/12/1972,benjamin.rocha@webmasteryzone.net,23/06/2013,19/01/2022,Eng. de Software,229944.00,Madrid,Espanha
451,Jacob,Santos,M,17/06/1995,jacob.santos@cloudtechinnovators.com,06/02/2014,21/06/2022,Analista de Sistemas,205308.00,Marselha,França
452,Nicholas,Castro,M,27/08/1994,nicholas.castro@techdomain.org,09/08/2019,06/02/2023,Arquiteto de Soluções,213372.00,Melbourne,Austrália
453,Matthew,Ribeiro,M,09/02/1967,matthew.ribeiro@webprogurus.org,02/05/2013,13/03/2022,Administrador de Banco de Dados,283776.00,Miami,Estados Unidos
454,Liam,Lima,M,04/06/1972,liam.lima@creativetechhub.org,18/07/2022,06/02/2023,Esp. em Segurança da Informação,226896.00,Montreal,Canadá
455,Samuel,Oliveira,M,04/07/1970,samuel.oliveira@futurewebtrends.org,29/01/2018,23/02/2022,Gerente de Projeto de TI,127692.00,Mumbai,Índia
456,William,Fernandes,M,21/11/1985,william.fernandes@techsolutionslab.org,23/08/2016,03/04/2022,Analista de Redes,186552.00,Munique,Alemanha
457,Christopher,Alves,M,01/08/1991,christopher.alves@webmasteryexperts.org,20/04/2012,23/07/2022,Cientista de Dados,266448.00,Nice,França
458,Renata,Daniel,F,14/10/1981,renata.daniel@innovatewebtech.org,30/12/2016,28/12/2022,Esp. em Cloud Computing,265680.00,Nova York,Estados Unidos
459,Vívian,Fernanda,F,23/08/1979,vívian.fernanda@secureonlinedomains.org,07/04/2015,23/04/2022,Esp. em Web Design,287580.00,Osaka,Japão
460,Patrícia,Gustavo,F,05/11/1973,patrícia.gustavo@techdomain.com,08/01/2022,30/05/2022,Analista de Segurança da Informação,264996.00,Oslo,Noruega
461,Giovanna,Letícia,F,10/03/1968,giovanna.letícia@brightwebsolutions.net,19/06/2017,25/02/2023,Esp. em Suporte Técnico,247404.00,Paris,França
462,Larissa,Ribeiro,F,23/09/1987,larissa.ribeiro@freshonline.com,14/09/2012,01/04/2022,Desenvolvedor Front-end,281604.00,Pequim,China
463,Thais,Martins,F,20/12/1972,thais.martins@proactiveweb.com,10/07/2010,09/02/2023,Desenvolvedor Back-end,269472.00,Phoenix,Estados Unidos
464,Kelly,Nunes,F,06/03/1965,kelly.nunes@wisedigitalsolutions.com,17/08/2011,26/01/2023,Gerente de Infraestrutura de TI,203652.00,Portland,Estados Unidos
465,Valentina,Barbosa,F,07/08/1964,valentina.barbosa@creativetechhub.com,28/10/2017,11/12/2022,Esp. em Bancos de Dados,207444.00,Porto,Portugal
466,Marta,Andrade,F,14/08/1962,marta.andrade@secureonlinesolutions.net,05/07/2015,19/11/2022,Esp. em Web Design,164028.00,Praga,República Tcheca
467,Mariana,Cardoso,F,20/11/1991,mariana.cardoso@cloudtechmasters.com,23/03/2022,27/06/2022,Analista de Segurança da Informação,253920.00,Pune,Índia
468,Andréia,Ferreira,F,21/09/1993,andréia.ferreira@webproexperts.com,14/12/2016,29/06/2022,Esp. em Suporte Técnico,126396.00,Recife,Brasil
469,Cláudia,Castro,F,02/11/1978,cláudia.castro@digitaldomainmakers.com,09/05/2012,30/05/2022,Desenvolvedor Front-end,235572.00,Rio de Janeiro,Brasil
470,Júlia,Rocha,F,02/08/1967,júlia.rocha@innovatewebtech.com,16/08/2011,01/09/2022,Desenvolvedor Back-end,297972.00,Roterdam,Países Baixos
471,Rosa,Santos,F,06/02/1982,rosa.santos@techgurusonline.com,04/09/2010,02/06/2022,Desenvolvedor Full Stack,183936.00,Salt Lake City,Estados Unidos
472,Fabiana,Castro,F,24/10/1969,fabiana.castro@websavvysolutions.net,06/07/2011,03/07/2022,Esp. em Internet das Coisas (IoT),242388.00,San Diego,Estados Unidos
473,Luciana,Ribeiro,F,15/07/1963,luciana.ribeiro@futurewebtrends.com,31/01/2012,06/02/2022,Eng. de Dados,257964.00,San Francisco,Estados Unidos
474,Lívia,Lima,F,21/05/1991,lívia.lima@digitalstrategylab.com,17/09/2010,17/04/2022,Esp. em DevOps,234480.00,San Jose,Estados Unidos
475,Débora,Oliveira,F,16/02/1978,débora.oliveira@webwizardsonline.com,13/05/2021,23/02/2023,Esp. em Big Data,175404.00,São Paulo,Brasil
476,Bianca,Fernandes,F,11/01/1974,bianca.fernandes@techtrendmakers.com,30/11/2015,20/07/2022,Arquiteto de Software,139668.00,São José dos Campos,Brasil
477,Tainá,Alves,F,23/08/1987,tainá.alves@digitaldomainexperts.net,15/10/2013,20/12/2022,Esp. em Realidade Virtual/Realidade Aumentada,150036.00,Seattle,Estados Unidos
478,Adriana,Almeida,F,10/04/1980,adriana.almeida@webmasterysolutions.com,23/07/2021,18/06/2022,Analista de Negócios de TI,152328.00,Seul,Coreia do Sul
479,Natalia,Gonçalves,F,21/02/1995,natalia.gonçalves@prowebsolutions.net,22/02/2023,31/12/2022,Esp. em Automação de Testes,151524.00,Sevilha,Espanha
480,Daniela,Carvalho,F,08/09/1988,daniela.carvalho@digitaldomainmasters.com,19/12/2018,09/11/2022,Esp. em Machine Learning,257976.00,Shenzhen,China
481,Andréia,Ferreira,F,15/06/1964,andréia.ferreira@webprogurus.net,04/03/2012,27/09/2022,Esp. em Blockchain,154128.00,Silicon Valley,Estados Unidos
482,Cláudia,Castro,F,05/11/1977,cláudia.castro@creativetechhub.com,23/01/2016,04/04/2022,Esp. em Cibersegurança,130440.00,Singapura,Singapura
483,Júlia,Rocha,F,12/05/1974,júlia.rocha@futurewebtrends.net,27/08/2022,22/03/2022,Esp. em Gerenciamento de Projetos de TI,238692.00,Songdo,Coreia do Sul
484,Bianca,Santos,F,20/05/1967,bianca.santos@techsolutionslab.com,08/04/2020,27/02/2022,Analista de Qualidade de Software,283788.00,Sydney,Austrália
485,Tainá,Castro,F,03/06/1984,tainá.castro@webmasteryexperts.com,11/06/2011,24/04/2022,Gerente de Operações de TI,275868.00,Tel Aviv,Israel
486,Liam,Sophia,M,27/01/1966,liam.sophia@innovatewebtech.net,17/09/2015,01/08/2022,Esp. em Computação em Nuvem Híbrida,185988.00,Tóquio,Japão
487,Noah,Felipe,M,31/08/1961,noah.felipe@secureonlinedomains.com,03/06/2021,22/02/2022,Esp. em Redes de Computadores,279996.00,Toronto,Canadá
488,Ethan,Luana,M,15/01/1976,ethan.luana@cloudtechmakers.net,21/08/2022,16/06/2022,Esp. em Virtualização de Servidores,285996.00,Toulouse,França
489,Oliver,Gustavo,M,25/04/1963,oliver.gustavo@proactivewebsolutions.com,11/12/2015,08/02/2023,Analista de Dados,144060.00,Valencia,Espanha
490,Elijah,Alice,M,28/10/1992,elijah.alice@wisedigitalstrategies.com,14/07/2012,15/06/2022,Esp. em Inteligência de Negócios (BI),202668.00,Vancouver,Canadá
491,Benjamin,Lucas,M,29/12/1970,benjamin.lucas@webgeniuszone.net,04/07/2010,16/04/2022,Esp. em Experiência do Usuário (UX),152328.00,Varsóvia,Polônia
492,William,Sofia,M,31/08/1986,william.sofia@techtrendmakers.com,02/11/2020,07/02/2023,Esp. em Interface do Usuário (UI),151524.00,Veneza,Itália
493,James,Rafael,M,20/06/1980,james.rafael@freshonlinedomains.com,20/01/2019,27/03/2022,Esp. em Tecnologias Mobile,257976.00,Viena,Áustria
494,Samuel,Laura,M,01/02/1985,samuel.laura@digitalstrategylab.net,17/02/2016,08/02/2022,Desenvolvedor de Aplicativos Móveis,154128.00,WashingtonDC,Estados Unidos
495,Daniel,Mateus,M,03/08/1970,daniel.mateus@webwizardryexperts.com,31/01/2011,29/06/2022,Esp. em Sistemas de Informação Geográfica (GIS),130440.00,Wellington,Nova Zelândia
496,Henry,Alice,M,06/04/1987,henry.alice@websavvygurus.net,09/07/2010,30/05/2022,Esp. em Automação de Processos,238692.00,Xangai,China
497,Jackson,Brown,M,28/05/1963,jackson.brown@wisewebmasters.com,18/08/2010,19/02/2022,Esp. em Robótica,152328.00,Zurique,Suíça
498,Sebastian,Taylor,M,19/10/1964,sebastian.taylor@prowebsolutionslab.com,25/11/2012,12/06/2022,Esp. em Web Design,151524.00,Bangalore,Índia
499,David,Anderson,M,20/05/1960,david.anderson@techdomainexperts.net,16/05/2019,15/11/2022,Analista de Segurança da Informação,257976.00,Barcelona,Espanha
500,Lucas,Clark,M,27/12/1974,lucas.clark@webgurupro.net,08/07/1983,09/09/2016,Esp. em Suporte Técnico,154128.00,Berlim,Alemanha
501,Caleb,Rodriguez,M,07/12/1964,caleb.rodriguez@digitalinnovationlab.com,23/07/1979,26/07/2018,Desenvolvedor Front-end,130440.00,Bilbau,Espanha
502,Alexander,Martinez,M,05/08/1975,alexander.martinez@techsavvydomains.net,25/11/1981,26/01/2022,Desenvolvedor Back-end,238692.00,Boston,Estados Unidos
503,Joseph,Pereira,M,21/05/1972,joseph.pereira@webmasterylab.com,23/11/1977,02/10/2018,Analista de Sistemas,283788.00,Bratislava,Eslováquia
504,Benjamin,Fernandes,M,22/01/1989,benjamin.fernandes@creativewebtech.net,16/10/1977,14/10/2019,Arquiteto de Soluções,275868.00,Brisbane,Austrália
505,Samuel,Costa,M,20/12/1971,samuel.costa@futuredigitaltrends.com,11/08/1979,19/09/2015,Administrador de Banco de Dados,185988.00,Austin,Estados Unidos
506,Christopher,Almeida,M,12/01/1980,christopher.almeida@securewebsolutions.net,07/09/1985,04/05/2018,Esp. em Segurança da Informação,279996.00,Bangalore,Índia
507,Ethan,Gonçalves,M,26/06/1971,ethan.gonçalves@cloudtechgenius.com,17/05/1982,30/07/2017,Gerente de Projeto de TI,285996.00,Barcelona,Espanha
508,Andrew,Carvalho,M,26/01/1976,andrew.carvalho@webpromastery.net,25/02/1976,04/04/2017,Analista de Redes,221880.00,Berlim,Alemanha
509,Joshua,Gomes,M,18/11/1982,joshua.gomes@innovatedigitaltech.com,12/05/1988,17/12/2018,Cientista de Dados,287700.00,Bilbau,Espanha
510,Benjamin,Ribeiro,M,30/04/1966,benjamin.ribeiro@wisewebtrends.net,10/07/1988,07/11/2018,Esp. em Cloud Computing,205476.00,Boston,Estados Unidos
511,Carlos,Martins,M,01/11/1987,carlos.martins@proactivedomainmakers.com,18/04/1982,23/04/2018,Analista de Sistemas,201540.00,Bratislava,Eslováquia
512,Darlan,Alves,M,09/02/1963,darlan.alves.@digitalwebsavvy.com,25/10/1980,18/09/2022,Arquiteto de Soluções,292572.00,Brisbane,Austrália
513,Letícia,Silva,F,09/07/1971,letícia.silva@webgeniuslab.net,28/11/1976,05/01/2022,Administrador de Banco de Dados,211200.00,Budapeste,Hungria
514,Carolina,Santos,F,14/08/1993,carolina.santos@techstrategymakers.com,16/05/1987,15/06/2020,Esp. em Segurança da Informação,252048.00,Cambridge,Reino Unido
515,Elizabeth,Silva,F,26/09/1965,elizabeth.silva@webmasterygurus.com,10/07/1982,25/09/2020,Gerente de Projeto de TI,263724.00,Campinas,Brasil
516,Lucas,Santos,M,03/03/1967,lucas.santos@securedigitaldomains.net,25/11/1989,22/03/2023,Gerente de Infraestrutura de TI,233004.00,Chennai,Índia
517,Pedro,Santos,M,13/02/1981,pedro.santos@wisetechsolutions.com,16/09/1977,11/07/2021,Esp. em Bancos de Dados,168624.00,Chicago,Estados Unidos
